created_at,author_id,attachments/media_keys/0,entities/annotations/0/start,entities/annotations/0/end,entities/annotations/0/probability,entities/annotations/0/type,entities/annotations/0/normalized_text,entities/hashtags/0/start,entities/hashtags/0/end,entities/hashtags/0/tag,entities/urls/0/start,entities/urls/0/end,entities/urls/0/url,entities/urls/0/expanded_url,entities/urls/0/display_url,source,id,context_annotations/0/domain/id,context_annotations/0/domain/name,context_annotations/0/domain/description,context_annotations/0/entity/id,context_annotations/0/entity/name,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,geo/place_id,text,conversation_id,lang,reply_settings,possibly_sensitive,entities/annotations/1/start,entities/annotations/1/end,entities/annotations/1/probability,entities/annotations/1/type,entities/annotations/1/normalized_text,entities/annotations/2/start,entities/annotations/2/end,entities/annotations/2/probability,entities/annotations/2/type,entities/annotations/2/normalized_text,entities/hashtags/1/start,entities/hashtags/1/end,entities/hashtags/1/tag,entities/hashtags/2/start,entities/hashtags/2/end,entities/hashtags/2/tag,entities/hashtags/3/start,entities/hashtags/3/end,entities/hashtags/3/tag,in_reply_to_user_id,context_annotations/1/domain/id,context_annotations/1/domain/name,context_annotations/1/domain/description,context_annotations/1/entity/id,context_annotations/1/entity/name,context_annotations/1/entity/description,context_annotations/2/domain/id,context_annotations/2/domain/name,context_annotations/2/domain/description,context_annotations/2/entity/id,context_annotations/2/entity/name,context_annotations/2/entity/description,entities/mentions/0/start,entities/mentions/0/end,entities/mentions/0/username,entities/mentions/1/start,entities/mentions/1/end,entities/mentions/1/username,entities/mentions/2/start,entities/mentions/2/end,entities/mentions/2/username,entities/mentions/3/start,entities/mentions/3/end,entities/mentions/3/username,entities/mentions/4/start,entities/mentions/4/end,entities/mentions/4/username,referenced_tweets/0/type,referenced_tweets/0/id,attachments/media_keys/1,attachments/media_keys/2,attachments/media_keys/3,entities/urls/1/start,entities/urls/1/end,entities/urls/1/url,entities/urls/1/expanded_url,entities/urls/1/display_url,entities/urls/2/start,entities/urls/2/end,entities/urls/2/url,entities/urls/2/expanded_url,entities/urls/2/display_url,entities/urls/3/start,entities/urls/3/end,entities/urls/3/url,entities/urls/3/expanded_url,entities/urls/3/display_url,entities/mentions/5/start,entities/mentions/5/end,entities/mentions/5/username,entities/urls/0/unwound_url,entities/urls/0/images/0/url,entities/urls/0/images/0/width,entities/urls/0/images/0/height,entities/urls/0/images/1/url,entities/urls/0/images/1/width,entities/urls/0/images/1/height,entities/urls/0/status,entities/urls/0/title,entities/urls/0/description,entities/mentions/6/start,entities/mentions/6/end,entities/mentions/6/username,entities/mentions/7/start,entities/mentions/7/end,entities/mentions/7/username,entities/mentions/8/start,entities/mentions/8/end,entities/mentions/8/username,entities/mentions/9/start,entities/mentions/9/end,entities/mentions/9/username,entities/mentions/10/start,entities/mentions/10/end,entities/mentions/10/username,entities/mentions/11/start,entities/mentions/11/end,entities/mentions/11/username,entities/mentions/12/start,entities/mentions/12/end,entities/mentions/12/username,entities/mentions/13/start,entities/mentions/13/end,entities/mentions/13/username,entities/mentions/14/start,entities/mentions/14/end,entities/mentions/14/username,geo/coordinates/type,geo/coordinates/coordinates/0,geo/coordinates/coordinates/1,entities/annotations/3/start,entities/annotations/3/end,entities/annotations/3/probability,entities/annotations/3/type,entities/annotations/3/normalized_text,context_annotations/3/domain/id,context_annotations/3/domain/name,context_annotations/3/domain/description,context_annotations/3/entity/id,context_annotations/3/entity/name,context_annotations/4/domain/id,context_annotations/4/domain/name,context_annotations/4/domain/description,context_annotations/4/entity/id,context_annotations/4/entity/name,entities/annotations/4/start,entities/annotations/4/end,entities/annotations/4/probability,entities/annotations/4/type,entities/annotations/4/normalized_text,context_annotations/3/entity/description,context_annotations/4/entity/description,entities/hashtags/4/start,entities/hashtags/4/end,entities/hashtags/4/tag,entities/hashtags/5/start,entities/hashtags/5/end,entities/hashtags/5/tag,context_annotations/0/entity/description,context_annotations/5/domain/id,context_annotations/5/domain/name,context_annotations/5/domain/description,context_annotations/5/entity/id,context_annotations/5/entity/name,context_annotations/6/domain/id,context_annotations/6/domain/name,context_annotations/6/domain/description,context_annotations/6/entity/id,context_annotations/6/entity/name,context_annotations/7/domain/id,context_annotations/7/domain/name,context_annotations/7/domain/description,context_annotations/7/entity/id,context_annotations/7/entity/name,context_annotations/8/domain/id,context_annotations/8/domain/name,context_annotations/8/domain/description,context_annotations/8/entity/id,context_annotations/8/entity/name,context_annotations/8/entity/description,entities/hashtags/6/start,entities/hashtags/6/end,entities/hashtags/6/tag,entities/hashtags/7/start,entities/hashtags/7/end,entities/hashtags/7/tag,context_annotations/5/entity/description,context_annotations/6/entity/description,entities/hashtags/8/start,entities/hashtags/8/end,entities/hashtags/8/tag,entities/hashtags/9/start,entities/hashtags/9/end,entities/hashtags/9/tag,entities/hashtags/10/start,entities/hashtags/10/end,entities/hashtags/10/tag,entities/hashtags/11/start,entities/hashtags/11/end,entities/hashtags/11/tag,entities/hashtags/12/start,entities/hashtags/12/end,entities/hashtags/12/tag,entities/hashtags/13/start,entities/hashtags/13/end,entities/hashtags/13/tag
2021-02-06T18:50:13+00:00,3420131603,,,,,,,,,,119,142,https://t.co/0ShNkDZDZr,https://twitter.com/abc_es/status/1357974820856725504,twitter.com/abc_es/status/…,Twitter for iPhone,1358125862382694401,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,0,0,0,0,018deff91b0b23b7,Ah que bueno saberlo! Yo pensaba que el paro cardiaco con covid-19 era de tratamiento ambulatorio chill con vitamina b https://t.co/0ShNkDZDZr,1358125862382694401,es,everyone,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,quoted,1357974820856725504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-05T22:06:44+00:00,857718019493154816,,57,61,0.2216,Place,Covid,,,,67,90,https://t.co/NQmTSHrDPN,https://twitter.com/Lisbeth87643981/status/1357808651738767365,twitter.com/Lisbeth8764398…,Twitter for Android,1357812929584914434,88,Political Body,"A section of a government, like The Supreme Court",1147215121103503360,UNESCO,1,0,0,0,01c93e351e3122fb,"Y mucho menos costear el tratamiento, si se contagian de Covid-19. https://t.co/NQmTSHrDPN",1357812929584914434,es,everyone,False,,,,,,,,,,,,,,,,,,,,,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,,,,,,,,,,,,,,,,,,quoted,1357808651738767365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-05T10:13:53+00:00,132167541,,,,,,,,,,207,230,https://t.co/QHFpfIAKSB,https://amp.infosalus.com/asistencia/noticia-oms-publica-lista-pruebas-diagnosticas-esenciales-incluye-pcr-test-antigenos-contra-covid-19-20210129120740.html?__twitter_impression=true,amp.infosalus.com/asistencia/not…,Twitter for Android,1357633534966575105,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,0,0,0,0,01a74227630d48a8,"El uso de pruebas diagnósticas precisas y de calidad es el primer paso en la elaboración y aplicación de estrategias de tratamiento, control y, en muchos casos, prevención de enfermedades y brotes. COVID-19 https://t.co/QHFpfIAKSB",1357633534966575105,es,everyone,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-04T19:19:56+00:00,404424460,,38,56,0.7192,Person,Cardiovascularmente,,,,,,,,,Twitter for Android,1357408565330329600,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,48,7,56,2,00aeacac6b5f625e,"Antes de que me diera COVID-19,  era  Cardiovascularmente sana, al mes hice una primera Angina, Caterismo sin ninguna lesión Obstructiva, pero he hecho dos episodios más de Angina, con severos cambios electrocardiograficos, a pesar del tratamiento. Maldigo a este virus Chino.",1357408565330329600,es,everyone,False,88,93,0.6061,Person,Angina,96,104,0.6511,Person,Caterismo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,135,0.4621,Person,Obstructiva,,,,,,,,,,,173,178,0.4904,Other,Angina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-03T21:19:33+00:00,352707411,31357076247667482625,3,41,0.2754,Organization,Instituto de Investigaciones Biomédicas,,,,257,280,https://t.co/It6WudcAr9,https://twitter.com/alopezbitriaga/status/1357076281607811072/photo/1,pic.twitter.com/It6WudcAr9,Twitter for Android,1357076281607811072,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,32,2,30,0,0198c6f108778b40,"El Instituto de Investigaciones Biomédicas ""Dr. Francisco J. Triana Alonso"" de la UC Sede Aragua, realizará esta interesante conferencia denominada: Fármacos Aprobados Clínicamente para el Tratamiento de COVID-19. Extendemos la invitación. Fecha 10/02/2021 https://t.co/It6WudcAr9",1357076281607811072,es,everyone,False,61,73,0.3387,Person,Triana Alonso,82,95,0.5478,Organization,UC Sede Aragua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01T22:30:53+00:00,987128299481681920,,38,53,0.9804,Person,Maryori Martínez,,,,213,236,https://t.co/5fn6W2FerR,https://www.instagram.com/p/CKxDRw8Fbaz/?igshid=1iamo90ww6fis,instagram.com/p/CKxDRw8Fbaz/…,Instagram,1356369456113590274,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,0,0,0,0,002e2add0d1ff144,"SERVICIO PÚBLICO

Una mano amiga para Maryori Martínez y su esposo Francisco Marval, necesitan de nuestra ayuda para cumplir con el tratamiento para superar el COVID-19.

Cada aporte es importante en Ciudad Ojeda https://t.co/5fn6W2FerR",1356369456113590274,es,everyone,False,67,82,0.9718,Person,Francisco Marval,200,211,0.9643,Place,Ciudad Ojeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,-71.3102,10.1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-25T19:10:37+00:00,1281455298931232773,31353782337293737987,0,8,0.9497,Place,Venezuela,32,52,CarvativirParaVivir,249,272,https://t.co/gdrUX8NRix,https://twitter.com/JuanVillarroelI/status/1353782343820050433/photo/1,pic.twitter.com/gdrUX8NRix,Twitter for Android,1353782343820050433,10,Person,Named people in the world like Nelson Mandela,1138104384351399937,Diosdado Cabello R,4,0,1,0,01a7e5c417e78885,"Venezuela 🇻🇪 lumbrera del Mundo #CarvativirParaVivir este medicamento desarollado por Venezolanxs está comprobado como tratamiento efectivo contra el COVID-19.
.@NicolasMaduro .@dcabellor .@ConCiliaFlores .@drodriven2 .@jorgerpsuv .@CarnetDLaPatria https://t.co/gdrUX8NRix",1353782343820050433,es,everyone,False,,,,,,,,,,,,,,,,,,,,,35,Politician,"Politicians in the world, like Joe Biden",1138104384351399937,Diosdado Cabello R,,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,161,175,NicolasMaduro,177,187,dcabellor,189,204,ConCiliaFlores,206,217,drodriven2,219,230,jorgerpsuv,,,,,,,,,,,,,,,,,,,,,232,248,CarnetDLaPatria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,Person,Named people in the world like Nelson Mandela,839575776999583745,Nicolás Maduro,35,Politician,"Politicians in the world, like Joe Biden",839575776999583745,Nicolás Maduro,,,,,,President of Venezuela Nicolás Maduro,President of Venezuela Nicolás Maduro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-25T19:06:09+00:00,1281455298931232773,31353781215040581632,0,8,0.9497,Place,Venezuela,32,52,CarvativirParaVivir,249,272,https://t.co/PfG718hHMQ,https://twitter.com/JuanVillarroelI/status/1353781218849001473/photo/1,pic.twitter.com/PfG718hHMQ,Twitter for Android,1353781218849001473,10,Person,Named people in the world like Nelson Mandela,1138104384351399937,Diosdado Cabello R,5,1,0,0,01a7e5c417e78885,"Venezuela 🇻🇪 lumbrera del Mundo #CarvativirParaVivir este medicamento desarollado por Venezolanxs está comprobado como tratamiento efectivo contra el COVID-19.
.@NicolasMaduro .@dcabellor .@ConCiliaFlores .@drodriven2 .@jorgerpsuv .@CarnetDLaPatria https://t.co/PfG718hHMQ",1353781218849001473,es,everyone,False,,,,,,,,,,,,,,,,,,,,,35,Politician,"Politicians in the world, like Joe Biden",1138104384351399937,Diosdado Cabello R,,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,161,175,NicolasMaduro,177,187,dcabellor,189,204,ConCiliaFlores,206,217,drodriven2,219,230,jorgerpsuv,,,,,,,,,,,,,,,,,,,,,232,248,CarnetDLaPatria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,Person,Named people in the world like Nelson Mandela,839575776999583745,Nicolás Maduro,35,Politician,"Politicians in the world, like Joe Biden",839575776999583745,Nicolás Maduro,,,,,,President of Venezuela Nicolás Maduro,President of Venezuela Nicolás Maduro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-25T19:04:17+00:00,1281455298931232773,31353780651225444352,135,143,0.9857,Place,Venezuela,49,75,FlexibilizaciónConsciente,276,299,https://t.co/vGHHUaBrZK,https://twitter.com/JuanVillarroelI/status/1353780750794059776/photo/1,pic.twitter.com/vGHHUaBrZK,Twitter for Android,1353780750794059776,10,Person,Named people in the world like Nelson Mandela,1138104384351399937,Diosdado Cabello R,18,0,1,0,01a7e5c417e78885,"Las mejores noticias para iniciar esta semana de #FlexibilizaciónConsciente gracias al esfuerzos de nuestrxs hermanxs de la Ciencia en Venezuela nace el #CarvativirParaVivir antiviral 100% efectivo en el tratamiento del COVID-19.

.@NicolasMaduro .@dcabellor .@ConCiliaFlores https://t.co/vGHHUaBrZK",1353780750794059776,es,everyone,False,,,,,,,,,,,153,173,CarvativirParaVivir,,,,,,,,35,Politician,"Politicians in the world, like Joe Biden",1138104384351399937,Diosdado Cabello R,,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,232,246,NicolasMaduro,248,258,dcabellor,260,275,ConCiliaFlores,,,,,,,,,31353780667449008131,31353780682951168000,31353780695882223616,276,299,https://t.co/vGHHUaBrZK,https://twitter.com/JuanVillarroelI/status/1353780750794059776/photo/1,pic.twitter.com/vGHHUaBrZK,276,299,https://t.co/vGHHUaBrZK,https://twitter.com/JuanVillarroelI/status/1353780750794059776/photo/1,pic.twitter.com/vGHHUaBrZK,276,299,https://t.co/vGHHUaBrZK,https://twitter.com/JuanVillarroelI/status/1353780750794059776/photo/1,pic.twitter.com/vGHHUaBrZK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,Person,Named people in the world like Nelson Mandela,839575776999583745,Nicolás Maduro,35,Politician,"Politicians in the world, like Joe Biden",839575776999583745,Nicolás Maduro,,,,,,President of Venezuela Nicolás Maduro,President of Venezuela Nicolás Maduro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-24T22:19:12+00:00,45140712,,,,,,,,,,47,70,https://t.co/cyk3UUuM2U,https://efectococuyo.com/salud/ivermectina-covid-19-tratamiento-estudios/,efectococuyo.com/salud/ivermect…,Twitter for Android,1353467416492306432,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,0,0,0,0,01be351754bcbe13,¿Puede usarse ivermectina para tratar COVID-19 https://t.co/cyk3UUuM2U,1353467416492306432,es,everyone,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-23T11:08:38+00:00,132167541,,66,70,0.4388,Organization,COVID,,,,237,260,https://t.co/8yBFjF6NrT,http://www.globenewswire.com/news-release/2021/01/23/2163109/0/en/Colchicine-reduces-the-risk-of-COVID-19-related-complications.html,globenewswire.com/news-release/2…,Twitter for Android,1352936272613007362,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,0,0,0,0,01a74227630d48a8,"La colchicina reduce el riesgo de complicaciones relacionadas con COVID-19

Los resultados positivos del ensayo COLCORONA muestran que la colchicina es el único medicamento oral eficaz para el tratamiento de pacientes no hospitalizados
 https://t.co/8yBFjF6NrT",1352936272613007362,es,everyone,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-20T01:55:00+00:00,132167541,,,,,,,,,,222,245,https://t.co/xf5y4PCb6V,https://www.sciencedirect.com/science/article/pii/S2589537020304648,sciencedirect.com/science/articl…,Twitter for Android,1351709782961500160,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,0,0,0,0,01a74227630d48a8,"El efecto del tratamiento temprano con ivermectina sobre la carga viral, los síntomas y la respuesta humoral en pacientes con COVID-19 no grave: un ensayo clínico piloto, doble ciego, controlado con placebo y aleatorizado https://t.co/xf5y4PCb6V",1351709782961500160,es,everyone,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-19T04:08:32+00:00,1144298492862586880,71351169453476614144,,,,,,136,157,CuarentenaConsciente,158,181,https://t.co/9JY5OzISSu,https://twitter.com/taniapsuv/status/1351170057628487683/video/1,pic.twitter.com/9JY5OzISSu,Twitter for Android,1351380998106263557,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,5,0,3,0,00ec4c32070f5076,"Ministro @MinSaludVE  @AlvaradoC_Salud  explica las bondades de la terapia con ozono en el tratamiento a los afectados por el Covid-19.
#CuarentenaConsciente https://t.co/9JY5OzISSu @taniapsuv
@NicolasMaduro @drodriven2 @JRodriguezPSUV_ 💛💙❤️🇻🇪💪",1351380998106263557,es,everyone,False,,,,,,,,,,,,,,,,,,,,,10,Person,Named people in the world like Nelson Mandela,839575776999583745,Nicolás Maduro,President of Venezuela Nicolás Maduro,35,Politician,"Politicians in the world, like Joe Biden",839575776999583745,Nicolás Maduro,President of Venezuela Nicolás Maduro,9,20,MinSaludVE,22,38,AlvaradoC_Salud,182,192,taniapsuv,193,207,NicolasMaduro,208,219,drodriven2,,,,,,,,,,,,,,,,,,,,,220,236,JRodriguezPSUV_,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-18T19:27:25+00:00,193422137,31351249816110723075,,,,,,,,,281,304,https://t.co/t5HvGAQeTF,https://twitter.com/RangelSilva4F/status/1351249858049486857/photo/1,pic.twitter.com/t5HvGAQeTF,Twitter for Android,1351249858049486857,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,54,0,30,0,01d6e8863bde02c0,"En contacto con el presidente @NicolasMaduro ratificamos la voluntad de ir comunidad a comunidad aplicando pruebas rápidas a través de nuestras 15 Áreas de Salud Integral Comunitarias,además de ofrecer el tratamiento oportuno a todos los pacientes de#covid-19 para su recuperación https://t.co/t5HvGAQeTF",1351249812830760963,es,everyone,False,,,,,,,,,,,,,,,,,,,,193422137,10,Person,Named people in the world like Nelson Mandela,839575776999583745,Nicolás Maduro,President of Venezuela Nicolás Maduro,35,Politician,"Politicians in the world, like Joe Biden",839575776999583745,Nicolás Maduro,President of Venezuela Nicolás Maduro,30,44,NicolasMaduro,,,,,,,,,,,,,replied_to,1351249812830760963,31351249836151074823,,,281,304,https://t.co/t5HvGAQeTF,https://twitter.com/RangelSilva4F/status/1351249858049486857/photo/1,pic.twitter.com/t5HvGAQeTF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-18T01:04:05+00:00,4134890309,,,,,,,58,74,QuedateEnCasaYa,,,,,,Twitter for Android,1350972194176827393,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,0,0,0,0,012af435641420c7,"@OlgaMonje3 @NicolasMaduro @Mippcivzla Excelente mensaje. #QuedateEnCasaYa mejor encerrados que enterrados. El covid-19 es una pandemia. No es juego, no hay tratamiento certero para la este virus. No distingue clase social ni edad.",1350925884350488576,es,everyone,False,,,,,,,,,,,,,,,,,,,,1319393140860649473,10,Person,Named people in the world like Nelson Mandela,839575776999583745,Nicolás Maduro,President of Venezuela Nicolás Maduro,35,Politician,"Politicians in the world, like Joe Biden",839575776999583745,Nicolás Maduro,President of Venezuela Nicolás Maduro,0,11,OlgaMonje3,12,26,NicolasMaduro,27,38,Mippcivzla,,,,,,,replied_to,1350926474195427328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-12T18:06:59+00:00,51266095,,21,25,0.3835,Organization,Covid,,,,58,81,https://t.co/4h7Sdg5o7l,https://twitter.com/dredgarbarragan/status/1348706445999669259,twitter.com/dredgarbarraga…,Twitter for Android,1349055287219662849,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,2,0,0,0,00ec4c32070f5076,Tratamiento sobre el Covid-19 leve del Dr. Pérez Barragán https://t.co/4h7Sdg5o7l,1349055287219662849,es,everyone,False,39,56,0.6664,Person,Dr. Pérez Barragán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,quoted,1348706445999669259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-11T00:56:46+00:00,132167541,,61,70,0.3392,Organization,Front Line,,,,175,198,https://t.co/uv82PkTdtF,https://www.cureus.com/articles/47669-the-history-of-methylprednisolone-ascorbic-acid-thiamine-and-heparin-protocol-and-i-mask-ivermectin-protocol-for-covid-19?fbclid=IwAR1B9mq9arw2lP-WSIw-yLObJVOOGSBdpYYV7CbE2pTRmKJraMQlQxwRXg8#comments,cureus.com/articles/47669…,Twitter for Android,1348433637319061504,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,0,0,0,0,01a74227630d48a8,"Una alianza de expertos establecidos en cuidados intensivos, Front Line COVID-19 Critical Care Alliance (FLCCC), ha publicado dos protocolos para el tratamiento de COVID-19.  https://t.co/uv82PkTdtF",1348433637319061504,es,everyone,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-10T14:57:32+00:00,147956755,,,,,,,0,8,Reclamo,,,,,,Twitter for Android,1348282836638437378,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,3,0,3,1,006fa5d223223cfc,"#Reclamo si Decreto de alarma por covid-19, tiene por objeto proteger la vida y salud, ¿cómo es que sigue muriendo gente, por falta de recursos para comprar costosas medicinas del tratamiento?

Sino las proveen, no protegen ninguno de estos derechos, no basta la hospitalización",1348282836638437378,es,everyone,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-08T14:38:45+00:00,181019708,31347553330923524097,,,,,,,,,220,243,https://t.co/yWo8qVlg7K,https://twitter.com/MayorGNB_Rivero/status/1347553333414912004/photo/1,pic.twitter.com/yWo8qVlg7K,Twitter for Android,1347553333414912004,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,2,0,2,0,0151a18c54bdbe02,La mayoría de las personas que contraen la COVID-19 se recuperan de la enfermedad sin necesidad de realizar un tratamiento especial. El 20% que la padece desarrolla una enfermedad grave y tiene dificultad para respirar. https://t.co/yWo8qVlg7K,1347553333414912004,es,everyone,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
