id,possibly_sensitive,created_at,context_annotations/0/domain/id,context_annotations/0/domain/name,context_annotations/0/domain/description,context_annotations/0/entity/id,context_annotations/0/entity/name,entities/annotations/0/start,entities/annotations/0/end,entities/annotations/0/probability,entities/annotations/0/type,entities/annotations/0/normalized_text,entities/annotations/1/start,entities/annotations/1/end,entities/annotations/1/probability,entities/annotations/1/type,entities/annotations/1/normalized_text,entities/hashtags/0/start,entities/hashtags/0/end,entities/hashtags/0/tag,entities/hashtags/1/start,entities/hashtags/1/end,entities/hashtags/1/tag,entities/hashtags/2/start,entities/hashtags/2/end,entities/hashtags/2/tag,entities/urls/0/start,entities/urls/0/end,entities/urls/0/url,entities/urls/0/expanded_url,entities/urls/0/display_url,lang,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,author_id,text,reply_settings,source,conversation_id,entities/urls/1/start,entities/urls/1/end,entities/urls/1/url,entities/urls/1/expanded_url,entities/urls/1/display_url,entities/hashtags/3/start,entities/hashtags/3/end,entities/hashtags/3/tag,entities/mentions/0/start,entities/mentions/0/end,entities/mentions/0/username,referenced_tweets/0/type,referenced_tweets/0/id,geo/place_id,entities/urls/0/status,entities/urls/0/unwound_url,entities/annotations/2/start,entities/annotations/2/end,entities/annotations/2/probability,entities/annotations/2/type,entities/annotations/2/normalized_text,context_annotations/1/domain/id,context_annotations/1/domain/name,context_annotations/1/domain/description,context_annotations/1/entity/id,context_annotations/1/entity/name,context_annotations/2/domain/id,context_annotations/2/domain/name,context_annotations/2/domain/description,context_annotations/2/entity/id,context_annotations/2/entity/name,context_annotations/1/entity/description,context_annotations/2/entity/description,context_annotations/0/entity/description,in_reply_to_user_id,context_annotations/3/domain/id,context_annotations/3/domain/name,context_annotations/3/domain/description,context_annotations/3/entity/id,context_annotations/3/entity/name,context_annotations/4/domain/id,context_annotations/4/domain/name,context_annotations/4/domain/description,context_annotations/4/entity/id,context_annotations/4/entity/name,context_annotations/5/domain/id,context_annotations/5/domain/name,context_annotations/5/domain/description,context_annotations/5/entity/id,context_annotations/5/entity/name,context_annotations/6/domain/id,context_annotations/6/domain/name,context_annotations/6/domain/description,context_annotations/6/entity/id,context_annotations/6/entity/name,context_annotations/7/domain/id,context_annotations/7/domain/name,context_annotations/7/domain/description,context_annotations/7/entity/id,context_annotations/7/entity/name,context_annotations/8/domain/id,context_annotations/8/domain/name,context_annotations/8/domain/description,context_annotations/8/entity/id,context_annotations/8/entity/name,context_annotations/9/domain/id,context_annotations/9/domain/name,context_annotations/9/domain/description,context_annotations/9/entity/id,context_annotations/9/entity/name,context_annotations/10/domain/id,context_annotations/10/domain/name,context_annotations/10/domain/description,context_annotations/10/entity/id,context_annotations/10/entity/name,context_annotations/9/entity/description,context_annotations/11/domain/id,context_annotations/11/domain/name,context_annotations/11/domain/description,context_annotations/11/entity/id,context_annotations/11/entity/name,context_annotations/11/entity/description,context_annotations/12/domain/id,context_annotations/12/domain/name,context_annotations/12/domain/description,context_annotations/12/entity/id,context_annotations/12/entity/name,context_annotations/13/domain/id,context_annotations/13/domain/name,context_annotations/13/domain/description,context_annotations/13/entity/id,context_annotations/13/entity/name,context_annotations/14/domain/id,context_annotations/14/domain/name,context_annotations/14/domain/description,context_annotations/14/entity/id,context_annotations/14/entity/name,entities/hashtags/4/start,entities/hashtags/4/end,entities/hashtags/4/tag,entities/mentions/1/start,entities/mentions/1/end,entities/mentions/1/username,entities/mentions/2/start,entities/mentions/2/end,entities/mentions/2/username,entities/mentions/3/start,entities/mentions/3/end,entities/mentions/3/username,entities/mentions/4/start,entities/mentions/4/end,entities/mentions/4/username,entities/mentions/5/start,entities/mentions/5/end,entities/mentions/5/username,entities/mentions/6/start,entities/mentions/6/end,entities/mentions/6/username,entities/mentions/7/start,entities/mentions/7/end,entities/mentions/7/username,entities/mentions/8/start,entities/mentions/8/end,entities/mentions/8/username,entities/mentions/9/start,entities/mentions/9/end,entities/mentions/9/username,entities/hashtags/5/start,entities/hashtags/5/end,entities/hashtags/5/tag,entities/hashtags/6/start,entities/hashtags/6/end,entities/hashtags/6/tag,entities/hashtags/7/start,entities/hashtags/7/end,entities/hashtags/7/tag,geo/coordinates/type,geo/coordinates/coordinates/0,geo/coordinates/coordinates/1,entities/hashtags/8/start,entities/hashtags/8/end,entities/hashtags/8/tag,attachments/media_keys/0,entities/urls/2/start,entities/urls/2/end,entities/urls/2/url,entities/urls/2/expanded_url,entities/urls/2/display_url,attachments/media_keys/1,entities/urls/0/images/0/url,entities/urls/0/images/0/width,entities/urls/0/images/0/height,entities/urls/0/images/1/url,entities/urls/0/images/1/width,entities/urls/0/images/1/height,entities/urls/0/title,entities/urls/0/description
1262515083256705025,False,2020-05-18T22:47:06+00:00,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,,,,,,129,139,venezuela,140,147,españa,148,162,quedateencasa,211,234,https://t.co/ckaWqmHrYx,https://www.instagram.com/p/CAWLPc9KErx/?igshid=wnyjls0xgd99,instagram.com/p/CAWLPc9KErx/…,es,0,0,0,0,97514191,"🙏🏻Necesitamos de su ayuda para recaudar los fondos🙏🏻❤️!!
Si no puedes donar Ayúdame compartiéndolo🙌🏻🙏🏻
.
.
.
.
.
.
.
.
.
.
.
.
.
#venezuela #españa #quedateencasa #covid_19 #heart #mom #sos #love #❤️ #gofundme… https://t.co/ckaWqmHrYx",everyone,Instagram,1262515083256705025,,,,,,163,172,covid_19,,,,,,008af77d1b1cf7a3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173,179,heart,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,184,mom,185,189,sos,190,195,love,Point,-65.0,8.0,200,209,gofundme,,,,,,,,,,,,,,,
1262494834062917636,False,2020-05-18T21:26:39+00:00,10,Person,Named people in the world like Nelson Mandela,733774138054037504,Sergio Ramos,,,,,,,,,,,114,123,Donacion,124,133,Covid_19,134,139,amor,89,112,https://t.co/HHz1eeHOKE,https://goget.fund/2WHDVuD,goget.fund/2WHDVuD,es,0,0,0,1,97514191,"Necesito de su ayuda para la operacion de mi mama, me ayudas con un granito de arena?🙏❤️
https://t.co/HHz1eeHOKE 
#Donacion #Covid_19 #amor #cuarentena #gofundme #venezuela #españa #urgente #help @SergioRamos @SaschaFitness @LuchoMosqueda @LuisCarlos @bostonrex @freddyzur",everyone,Twitter Web App,1262494834062917636,,,,,,140,151,cuarentena,196,208,SergioRamos,,,,,,,,,,,10,Person,Named people in the world like Nelson Mandela,1138742711748423683,Luis Carlos Díaz ,60,Athlete,"An athlete in the world, like Serena Williams or Lionel Messi",733774138054037504,Sergio Ramos,,,,,94,Journalist,A journalist like 'Anderson Cooper',1138742711748423683,Luis Carlos Díaz ,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,161,gofundme,209,223,SaschaFitness,224,238,LuchoMosqueda,239,250,LuisCarlos,251,261,bostonrex,262,272,freddyzur,,,,,,,,,,,,,162,172,venezuela,173,180,españa,181,189,urgente,,,,190,195,help,,,,,,,,,,,,,,,
1259168252430880770,False,2020-05-09T17:08:00+00:00,65,Interests and Hobbies Vertical,"Top level interests and hobbies groupings, like Food or Travel",848920371311001600,Technology,68,72,0.2982,Organization,COVID,80,88,0.9918,Place,Venezuela,149,156,makers,157,168,3Dprinting,169,177,covid19,125,148,https://t.co/mUNkNI2cF6,https://bit.ly/2W0Yq5r,bit.ly/2W0Yq5r,es,1,0,1,0,1243874896716992512,"Nuestro objetivo es brindar apoyo para contener la propagación  del COVID-19 en Venezuela. Somos emprendedores… somos Makers https://t.co/mUNkNI2cF6
#makers #3Dprinting #covid19 #Gofundme https://t.co/yba8LFISO9",everyone,TweetDeck,1259168252430880770,188,211,https://t.co/yba8LFISO9,https://twitter.com/MakersVzla/status/1259168252430880770/photo/1,pic.twitter.com/yba8LFISO9,178,187,Gofundme,,,,,,,,,,,,,,66,Interests and Hobbies Category,"A grouping of interests and hobbies entities, like Novelty Food or Destinations",1129035621861773312,3D Printing,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,Technology and computing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31258921588289871873,,,,,,,,,,,,,,
1259068092266749953,False,2020-05-09T10:30:00+00:00,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,,,,,,96,105,GoFundMe,130,138,covid19,139,151,coronavirus,106,129,https://t.co/mUNkNI2cF6,https://bit.ly/2W0Yq5r,bit.ly/2W0Yq5r,es,4,0,1,0,1243874896716992512,¿Quieres apoyar a los médicos venezolanos que luchan contra el Covid-19? Ayúdanos a protegerlos #GoFundMe https://t.co/mUNkNI2cF6 #covid19 #coronavirus #3Dprinted #medicosenpeligro #medicosvenezolanos https://t.co/Kh8opVZirH,everyone,TweetDeck,1259068092266749953,201,224,https://t.co/Kh8opVZirH,https://twitter.com/MakersVzla/status/1259068092266749953/photo/1,pic.twitter.com/Kh8opVZirH,152,162,3Dprinted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,180,medicosenpeligro,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,200,medicosvenezolanos,,,,,,,,,,,,,31258918361087475732,201,224,https://t.co/Kh8opVZirH,https://twitter.com/MakersVzla/status/1259068092266749953/photo/1,pic.twitter.com/Kh8opVZirH,31258918398676946945,,,,,,,,
1258962395768082438,False,2020-05-09T03:30:00+00:00,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,,,,,,96,105,GoFundMe,,,,,,,106,129,https://t.co/mUNkNIjNwE,https://bit.ly/2W0Yq5r,bit.ly/2W0Yq5r,es,2,0,2,0,1243874896716992512,¿Quieres apoyar a los médicos venezolanos que luchan contra el Covid-19? Ayúdanos a protegerlos #GoFundMe https://t.co/mUNkNIjNwE https://t.co/AyYiS0vqZi,everyone,TweetDeck,1258962395768082438,130,153,https://t.co/AyYiS0vqZi,https://twitter.com/MakersVzla/status/1258962395768082438/photo/1,pic.twitter.com/AyYiS0vqZi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31258917931448238080,,,,,,,,,,,,,,
1256781937563361284,False,2020-05-03T03:05:38+00:00,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,11,24,0.9898,Person,Alonso Corcega,,,,,,51,61,Venezuela,62,78,CuarentenaTotal,80,90,COVID__19,26,49,https://t.co/izqAEC4f8g,https://www.gofundme.com/f/ayudemos-a-alonso-corcega?utm_source=twitter&utm_medium=social&utm_campaign=p_cp+share-sheet,gofundme.com/f/ayudemos-a-a…,es,0,0,0,0,295011435,"Ayudemos a Alonso Corcega https://t.co/izqAEC4f8g

#Venezuela #CuarentenaTotal  #COVID__19 #falabella #JUNGKOOOK  #polimerlosplace",everyone,Twitter for Android,1256781937563361284,,,,,,91,101,falabella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,112,JUNGKOOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,130,polimerlosplace,,,,,,,,,,,,,,,,,,,,,,,,,,,
1256729535757852674,False,2020-05-02T23:37:24+00:00,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,26,34,0.9976,Place,Venezuela,,,,,,,,,,,,,,,,,,,,es,0,1,1,0,134484328,"Y como muchas familias en Venezuela y gran parte del mundo, ""No estábamos preparados"" por ese motivo mi hija @lahijademarrufo  y yo comenzamos a intensificar la campaña que tenemos en Gofundme y en mi cuenta privada ya que sabíamos lo que se avecinaba con lo del Covid 19",everyone,Twitter Web App,1256729316584501250,,,,,,,,,109,125,lahijademarrufo,replied_to,1256729505785352192,,,,,,,,,,,,,,,,,,,,,,134484328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254574409450283009,False,2020-04-27T00:53:42+00:00,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,16,20,0.2507,Organization,Covid,81,89,0.9982,Place,Venezuela,178,191,TodosConMima,192,206,QuédateEnCasa,207,223,ServicioPúblico,153,176,https://t.co/UgqnAalc4m,https://bit.ly/TodosConMima,bit.ly/TodosConMima,es,2,0,2,0,50467697,"La pandemia del Covid-19, el cierre de las fronteras y la escasez de gasolina en Venezuela complica el traslado de las medicinas, por eso la urgencia. 

https://t.co/UgqnAalc4m

#TodosConMima #QuédateEnCasa #ServicioPúblico",everyone,Twitter for iPhone,1254574409450283009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1253749854037213189,False,2020-04-24T18:17:13+00:00,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,,,,,,0,9,Covid_19,10,18,24Abril,19,29,Venezuela,75,98,https://t.co/vL8YM2g8Gf,https://www.gofundme.com/f/gpaa7n-ayudame-a-luchar?utm_source=customer&utm_medium=copy_link-tip&utm_campaign=p_cp+share-sheet,gofundme.com/f/gpaa7n-ayuda…,es,2,0,1,0,2231474015,#Covid_19 #24Abril #Venezuela #Cancer #ayuda #sanidad #salud #cancerdemama https://t.co/vL8YM2g8Gf ayúdame a compartir 🙏🏼💗 mi prima nos necesita!  Gracias de corazón,everyone,Twitter for iPhone,1253749854037213189,,,,,,30,37,Cancer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,44,ayuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,53,sanidad,54,60,salud,61,74,cancerdemama,,,,,,,,,,,,,,,,,,,,,
1253359803100991489,False,2020-04-23T16:27:18+00:00,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,16,20,0.2542,Organization,Covid,81,89,0.9981,Place,Venezuela,151,164,TodosConMima,165,182,AyudaHumanitaria,,,,183,206,https://t.co/A4ZtFQ7xi0,https://bit.ly/TodosConMima,bit.ly/TodosConMima,es,6,0,18,0,58043714,"La pandemia del Covid-19, el cierre de las fronteras y la escasez de gasolina en Venezuela complica el traslado de las medicinas, por eso la urgencia. #TodosConMima #AyudaHumanitaria
https://t.co/A4ZtFQ7xi0",everyone,Twitter for Android,1253359803100991489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1253356802164633602,False,2020-04-23T16:15:22+00:00,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,149,154,0.9807,Place,Cúcuta,162,165,0.7581,Person,Mima,29,38,Covid_19,67,77,Venezuela,235,248,TodosConMima,211,234,https://t.co/KpqGhyEccO,https://bit.ly/TodosConMima,bit.ly/TodosConMima,es,6,0,4,0,53816046,"El cierre de la frontera por #Covid_19 y la escasez de gasolina en #Venezuela pone en aprietos a pacientes venezolanos q deben adquirir medicinas en Cúcuta, como Mima @macborgo, quien necesita la ayuda de todos https://t.co/KpqGhyEccO
#TodosConMima #ServicioPúblico #SOSVenezuela",everyone,Twitter Web App,1253356802164633602,,,,,,249,265,ServicioPúblico,167,176,macborgo,,,,200,https://www.gofundme.com/f/y3f9px-maria-mima-castillo-una-ayuda-contra-el-cancer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266,279,SOSVenezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://pbs.twimg.com/news_img/1390129996291842052/gixbca7G?format=jpg&name=orig,1024,682,https://pbs.twimg.com/news_img/1390129996291842052/gixbca7G?format=jpg&name=150x150,150,150,"María (Mima) Castillo: Una ayuda contra el cáncer, organized by Rosalia Venezia",(English translation at the bottom) Esta campaña es para nuestra hi… Rosalia Venezia needs your support for María (Mima) Castillo: Una ayuda contra el cáncer
1253355753286533124,False,2020-04-23T16:11:12+00:00,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,16,20,0.259,Organization,Covid,75,83,0.9978,Place,Venezuela,232,245,TodosConMima,246,254,COVID19,255,269,QuédateenCasa,208,231,https://t.co/9xIpIzxhv0,https://bit.ly/TodosConMima,bit.ly/TodosConMima,es,13,1,18,0,83723511,"La pandemia del Covid-19, junto a la escasez de medicinas y de gasolina en Venezuela, hace aún más dura la batalla para los pacientes de cáncer. Ayúdenme a compartir esta campaña por la salud de @macborgo : 
https://t.co/9xIpIzxhv0
#TodosConMima #COVID19 #QuédateenCasa",everyone,Twitter Web App,1253355753286533124,,,,,,,,,195,204,macborgo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1253355181896589318,False,2020-04-23T16:08:56+00:00,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,82,90,0.8167,Place,Venezuela,,,,,,243,256,TodosConMima,257,269,Coronavirus,270,278,COVID19,219,242,https://t.co/JRuU12jKOX,https://bit.ly/TodosConMima,bit.ly/TodosConMima,en,10,1,12,1,779233847556931584,"Cancer patients are one of the most vulnerable groups affected by the Covid-19 in Venezuela. Mima, a school mate, is in her last phase of her treatment and needs help to get the medicines. If you can, please help out. 
https://t.co/JRuU12jKOX
#TodosConMima #Coronavirus #COVID19",everyone,Twitter for iPad,1253355181896589318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1250893888568598528,False,2020-04-16T21:08:38+00:00,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,12,19,0.9283,Person,Benjamin,,,,,,96,106,Venezuela,115,124,Covid_19,,,,195,218,https://t.co/3bLHG9Ygvd,https://www.gofundme.com/f/solucion-venezuela,gofundme.com/f/solucion-ven…,es,0,0,0,0,1245472375690481664,"@ErGuacharo Benjamin te envíe un correo para que te unas a la campaña de ayuda humanitaria para #Venezuela ante el #Covid_19 solo un dolar , un dolar que dios mediante se multiplique en millones https://t.co/3bLHG9Ygvd GRACIAS",everyone,Twitter for iPad,1250893888568598528,,,,,,,,,0,11,ErGuacharo,,,,,,,,,,,,,,,,,,,,,,,,106539033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1250740799727419393,False,2020-04-16T11:00:18+00:00,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,,,,,,0,6,16Abr,42,56,quimioterapia,78,87,ayudarme,99,122,https://t.co/CClQoe852V,https://www.gofundme.com/f/help-marisela-fight-cancer-in-venezuela,gofundme.com/f/help-marisel…,es,692,5,274,7,154738899,"#16Abr Bonito día para todos.Hoy nos toca #quimioterapia recuerda por favor ☺️#ayudarme con tu #RT https://t.co/CClQoe852V Mi madre tiene #cancer estamos reuniendo el dinero para el ecocardiograma.Yo tengo que salir,pero tu recuerda cuidarte del #Covid_19 #gracias #LavateLasManos https://t.co/hvz2LgD0Ag",everyone,Twitter Web App,1250740799727419393,281,304,https://t.co/hvz2LgD0Ag,https://twitter.com/Yamiletph/status/1250740799727419393/photo/1,pic.twitter.com/hvz2LgD0Ag,95,98,RT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,145,cancer,,,,,,,,,,,,,,,,,,,,,,,,,,,,246,255,Covid_19,256,264,gracias,265,280,LavateLasManos,,,,,,,31250738842119876610,,,,,,,,,,,,,,
1250535788393234439,False,2020-04-15T21:25:40+00:00,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,,,,,,34,43,Covid_19,44,52,Ecuador,53,63,Venezuela,99,122,https://t.co/x8H57eRltx,https://www.gofundme.com/f/covid19-emergency-fund-for-lgbti-people-in-ecuador?utm_source=customer&utm_medium=copy_link&utm_campaign=p_cf+share-flow-1,gofundme.com/f/covid19-emer…,en,0,0,0,0,362232616,"You can donate or you can share. 
#Covid_19 #Ecuador #Venezuela #RefugeesWelcome #lgbtquarantaine

https://t.co/x8H57eRltx",everyone,Twitter for Android,1250535786992279553,,,,,,64,80,RefugeesWelcome,,,,replied_to,1250535786992279553,,,,,,,,,,,,,,,,,,,,,,362232616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,97,lgbtquarantaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1250170399997997056,False,2020-04-14T21:13:45+00:00,,,,,,,,,,,,,,,,185,201,Covid19Colombia,203,213,Venezuela,214,224,migrantes,160,183,https://t.co/JyO6M4Hc06,https://www.gofundme.com/f/covid-19-crowdfunding,gofundme.com/f/covid-19-cro…,es,3,0,2,0,53211234,"Este enlace también debemos hacerlo viral, porque con el aporte de ustedes, muchos hermanos venezolanos podrán ser beneficiados.
@coalicionve @VenezuelaQuilla 
https://t.co/JyO6M4Hc06 
#Covid19Colombia 
#Venezuela #migrantes",everyone,Twitter Web App,1250170399997997056,,,,,,,,,129,141,coalicionve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,158,VenezuelaQuilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1250070478674448387,False,2020-04-14T14:36:41+00:00,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,199,207,0.9955,Place,Venezuela,,,,,,,,,,,,,,,27,50,https://t.co/EJomHi8QHF,https://www.gofundme.com/f/waterland-mundo-submarino?utm_source=twitter&utm_medium=social&utm_campaign=p_cp+share-sheet,gofundme.com/f/waterland-mu…,es,0,0,0,0,144226557,"COVID-19 help our animals. https://t.co/EJomHi8QHF

Quiénes pueda donar, no importa lo poco, para poder alimentar a mas de 120 ejemplares de fauna silvestre y 20 perros, por favor. Están ubicados en Venezuela

Difunde!! RT",everyone,Twitter for Android,1250070478674448387,,,,,,,,,,,,,,,200,https://www.gofundme.com/f/waterland-mundo-submarino?utm_source=twitter&utm_medium=social&utm_campaign=p_cp+share-sheet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1249039886449102855,False,2020-04-11T18:21:29+00:00,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,37,45,0.7607,Place,Venezuela,,,,,,,,,,,,,,,47,70,https://t.co/0v3T1nv3Lw,https://www.gofundme.com/f/mascaras-covid19-cv19-makers-venezuela?utm_source=twitter&utm_medium=social&utm_campaign=p_cp+share-sheet,gofundme.com/f/mascaras-cov…,es,0,0,0,0,497333675,Protectores Faciales COVID-19 Makers Venezuela https://t.co/0v3T1nv3Lw,everyone,Twitter Web Client,1249039886449102855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248195416014884865,False,2020-04-09T10:25:52+00:00,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,37,45,0.7607,Place,Venezuela,,,,,,,,,,,,,,,47,70,https://t.co/bnaPxE65wS,https://www.gofundme.com/f/mascaras-covid19-cv19-makers-venezuela?utm_source=twitter&utm_medium=social&utm_campaign=p_cp+share-sheet,gofundme.com/f/mascaras-cov…,es,0,0,0,0,1158637871965855744,Protectores Faciales COVID-19 Makers Venezuela https://t.co/bnaPxE65wS,everyone,Twitter Web Client,1248195416014884865,,,,,,,,,,,,,,,200,https://www.gofundme.com/f/mascaras-covid19-cv19-makers-venezuela?utm_source=twitter&utm_medium=social&utm_campaign=p_cp+share-sheet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247564020921573379,False,2020-04-07T16:36:55+00:00,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,43,62,0.3224,Place,Makersvzla Veprint3D,,,,,,103,113,Venezuela,114,120,covid,,,,122,145,https://t.co/0ZTcLHwvyR,https://www.gofundme.com/f/mascaras-covid19-cv19-makers-venezuela,gofundme.com/f/mascaras-cov…,es,0,0,0,0,166283673,Necesitan de tu apoyo solidario Campaña de Makersvzla Veprint3D : Protectores Faciales COVID-19 Makers #Venezuela #covid  https://t.co/0ZTcLHwvyR,everyone,Twitter for iPhone,1247564020921573379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
