public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,created_at,lang,reply_settings,id,possibly_sensitive,conversation_id,author_id,entities/annotations/0/start,entities/annotations/0/end,entities/annotations/0/probability,entities/annotations/0/type,entities/annotations/0/normalized_text,entities/annotations/1/start,entities/annotations/1/end,entities/annotations/1/probability,entities/annotations/1/type,entities/annotations/1/normalized_text,entities/annotations/2/start,entities/annotations/2/end,entities/annotations/2/probability,entities/annotations/2/type,entities/annotations/2/normalized_text,entities/annotations/3/start,entities/annotations/3/end,entities/annotations/3/probability,entities/annotations/3/type,entities/annotations/3/normalized_text,entities/urls/0/start,entities/urls/0/end,entities/urls/0/url,entities/urls/0/expanded_url,entities/urls/0/display_url,source,text,context_annotations/0/domain/id,context_annotations/0/domain/name,context_annotations/0/domain/description,context_annotations/0/entity/id,context_annotations/0/entity/name,entities/hashtags/0/start,entities/hashtags/0/end,entities/hashtags/0/tag,entities/urls/0/status,entities/urls/0/unwound_url,entities/mentions/0/start,entities/mentions/0/end,entities/mentions/0/username,context_annotations/1/domain/id,context_annotations/1/domain/name,context_annotations/1/domain/description,context_annotations/1/entity/id,context_annotations/1/entity/name,context_annotations/1/entity/description,context_annotations/2/domain/id,context_annotations/2/domain/name,context_annotations/2/domain/description,context_annotations/2/entity/id,context_annotations/2/entity/name,context_annotations/2/entity/description,referenced_tweets/0/type,referenced_tweets/0/id,in_reply_to_user_id,entities/hashtags/1/start,entities/hashtags/1/end,entities/hashtags/1/tag,entities/hashtags/2/start,entities/hashtags/2/end,entities/hashtags/2/tag,entities/hashtags/3/start,entities/hashtags/3/end,entities/hashtags/3/tag,entities/hashtags/4/start,entities/hashtags/4/end,entities/hashtags/4/tag,entities/hashtags/5/start,entities/hashtags/5/end,entities/hashtags/5/tag,entities/hashtags/6/start,entities/hashtags/6/end,entities/hashtags/6/tag,entities/urls/1/start,entities/urls/1/end,entities/urls/1/url,entities/urls/1/expanded_url,entities/urls/1/display_url,attachments/media_keys/0,context_annotations/3/domain/id,context_annotations/3/domain/name,context_annotations/3/domain/description,context_annotations/3/entity/id,context_annotations/3/entity/name,context_annotations/4/domain/id,context_annotations/4/domain/name,context_annotations/4/domain/description,context_annotations/4/entity/id,context_annotations/4/entity/name,context_annotations/5/domain/id,context_annotations/5/domain/name,context_annotations/5/domain/description,context_annotations/5/entity/id,context_annotations/5/entity/name,context_annotations/0/entity/description,context_annotations/4/entity/description,context_annotations/5/entity/description,context_annotations/3/entity/description,context_annotations/6/domain/id,context_annotations/6/domain/name,context_annotations/6/domain/description,context_annotations/6/entity/id,context_annotations/6/entity/name,context_annotations/7/domain/id,context_annotations/7/domain/name,context_annotations/7/domain/description,context_annotations/7/entity/id,context_annotations/7/entity/name,context_annotations/8/domain/id,context_annotations/8/domain/name,context_annotations/8/domain/description,context_annotations/8/entity/id,context_annotations/8/entity/name,context_annotations/9/domain/id,context_annotations/9/domain/name,context_annotations/9/domain/description,context_annotations/9/entity/id,context_annotations/9/entity/name,context_annotations/10/domain/id,context_annotations/10/domain/name,context_annotations/10/domain/description,context_annotations/10/entity/id,context_annotations/10/entity/name,context_annotations/11/domain/id,context_annotations/11/domain/name,context_annotations/11/domain/description,context_annotations/11/entity/id,context_annotations/11/entity/name,entities/mentions/1/start,entities/mentions/1/end,entities/mentions/1/username,entities/urls/2/start,entities/urls/2/end,entities/urls/2/url,entities/urls/2/expanded_url,entities/urls/2/display_url,entities/hashtags/7/start,entities/hashtags/7/end,entities/hashtags/7/tag,entities/hashtags/8/start,entities/hashtags/8/end,entities/hashtags/8/tag,entities/hashtags/9/start,entities/hashtags/9/end,entities/hashtags/9/tag,entities/hashtags/10/start,entities/hashtags/10/end,entities/hashtags/10/tag,entities/hashtags/11/start,entities/hashtags/11/end,entities/hashtags/11/tag,entities/hashtags/12/start,entities/hashtags/12/end,entities/hashtags/12/tag,entities/hashtags/13/start,entities/hashtags/13/end,entities/hashtags/13/tag,entities/hashtags/14/start,entities/hashtags/14/end,entities/hashtags/14/tag,entities/hashtags/15/start,entities/hashtags/15/end,entities/hashtags/15/tag,entities/hashtags/16/start,entities/hashtags/16/end,entities/hashtags/16/tag,entities/hashtags/17/start,entities/hashtags/17/end,entities/hashtags/17/tag,entities/hashtags/18/start,entities/hashtags/18/end,entities/hashtags/18/tag,entities/hashtags/19/start,entities/hashtags/19/end,entities/hashtags/19/tag,entities/mentions/2/start,entities/mentions/2/end,entities/mentions/2/username,entities/mentions/3/start,entities/mentions/3/end,entities/mentions/3/username,entities/mentions/4/start,entities/mentions/4/end,entities/mentions/4/username,geo/place_id,entities/annotations/4/start,entities/annotations/4/end,entities/annotations/4/probability,entities/annotations/4/type,entities/annotations/4/normalized_text
0,0,0,0,2020-08-27T22:43:39+00:00,en,everyone,1299115388173680640,False,1299115388173680640,434479769,36,46,0.996,Person,José Rojas,68,84,0.976,Place,Caracas Venezuela,,,,,,,,,,,230,253,https://t.co/zDWLJfRrQq,https://paypal.me/alexleon211,paypal.me/alexleon211,Twitter Web App,"@Vincemarotta A girl and her father José  Rojas are hospitalized in Caracas Venezuela with covid-19. The girl has cancer. They have exhausted all their resources. We need  donations for our champion Gisbelis and her father PayPal:https://t.co/zDWLJfRrQq
https://t.co/x5deEGhnbA",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,0,13,Vincemarotta,46,Brand Category,Categories within Brand Verticals that narrow down the scope of Brands,781974596752842752,Services,,47,Brand,Brands and Companies,10041046258,PayPal,,,,19627458,,,,,,,,,,,,,,,,,,,254,277,https://t.co/x5deEGhnbA,https://gf.me/u/yjw78n,gf.me/u/yjw78n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-27T22:43:22+00:00,en,everyone,1299115315494821893,False,1299115315494821893,434479769,33,43,0.996,Person,José Rojas,65,81,0.976,Place,Caracas Venezuela,,,,,,,,,,,227,250,https://t.co/zDWLJfRrQq,https://paypal.me/alexleon211,paypal.me/alexleon211,Twitter Web App,"@Burnsy987 A girl and her father José  Rojas are hospitalized in Caracas Venezuela with covid-19. The girl has cancer. They have exhausted all their resources. We need  donations for our champion Gisbelis and her father PayPal:https://t.co/zDWLJfRrQq
https://t.co/x5deEGhnbA",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,0,10,Burnsy987,46,Brand Category,Categories within Brand Verticals that narrow down the scope of Brands,781974596752842752,Services,,47,Brand,Brands and Companies,10041046258,PayPal,,,,27937449,,,,,,,,,,,,,,,,,,,251,274,https://t.co/x5deEGhnbA,https://gf.me/u/yjw78n,gf.me/u/yjw78n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-27T22:42:52+00:00,en,everyone,1299115189749637121,False,1299115189749637121,434479769,32,42,0.996,Person,José Rojas,64,80,0.976,Place,Caracas Venezuela,,,,,,,,,,,226,249,https://t.co/zDWLJfRrQq,https://paypal.me/alexleon211,paypal.me/alexleon211,Twitter Web App,"@Gambo987 A girl and her father José  Rojas are hospitalized in Caracas Venezuela with covid-19. The girl has cancer. They have exhausted all their resources. We need  donations for our champion Gisbelis and her father PayPal:https://t.co/zDWLJfRrQq
https://t.co/x5deEGhnbA",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,0,9,Gambo987,46,Brand Category,Categories within Brand Verticals that narrow down the scope of Brands,781974596752842752,Services,,47,Brand,Brands and Companies,10041046258,PayPal,,,,27937239,,,,,,,,,,,,,,,,,,,250,273,https://t.co/x5deEGhnbA,https://gf.me/u/yjw78n,gf.me/u/yjw78n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,0,2020-08-27T22:42:29+00:00,en,everyone,1299115094085902336,False,1299115094085902336,434479769,30,40,0.996,Person,José Rojas,62,78,0.976,Place,Caracas Venezuela,,,,,,,,,,,224,247,https://t.co/zDWLJfRrQq,https://paypal.me/alexleon211,paypal.me/alexleon211,Twitter Web App,"@DNVFRS A girl and her father José  Rojas are hospitalized in Caracas Venezuela with covid-19. The girl has cancer. They have exhausted all their resources. We need  donations for our champion Gisbelis and her father PayPal:https://t.co/zDWLJfRrQq
https://t.co/x5deEGhnbA",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,0,7,DNVFRS,46,Brand Category,Categories within Brand Verticals that narrow down the scope of Brands,781974596752842752,Services,,47,Brand,Brands and Companies,10041046258,PayPal,,,,618620676,,,,,,,,,,,,,,,,,,,248,271,https://t.co/x5deEGhnbA,https://gf.me/u/yjw78n,gf.me/u/yjw78n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-27T22:41:31+00:00,en,everyone,1299114851504189445,False,1299114851504189445,434479769,35,45,0.996,Person,José Rojas,67,83,0.976,Place,Caracas Venezuela,,,,,,,,,,,229,252,https://t.co/zDWLJfRrQq,https://paypal.me/alexleon211,paypal.me/alexleon211,Twitter Web App,"@Realaldo474 A girl and her father José  Rojas are hospitalized in Caracas Venezuela with covid-19. The girl has cancer. They have exhausted all their resources. We need  donations for our champion Gisbelis and her father PayPal:https://t.co/zDWLJfRrQq
https://t.co/x5deEGhnbA",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,0,12,Realaldo474,46,Brand Category,Categories within Brand Verticals that narrow down the scope of Brands,781974596752842752,Services,,47,Brand,Brands and Companies,10041046258,PayPal,,,,943542662,,,,,,,,,,,,,,,,,,,253,276,https://t.co/x5deEGhnbA,https://gf.me/u/yjw78n,gf.me/u/yjw78n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-27T22:41:17+00:00,en,everyone,1299114790812610563,False,1299114790812610563,434479769,39,49,0.996,Person,José Rojas,71,87,0.976,Place,Caracas Venezuela,,,,,,,,,,,233,256,https://t.co/zDWLJfRrQq,https://paypal.me/alexleon211,paypal.me/alexleon211,Twitter Web App,"@officialbarnesy A girl and her father José  Rojas are hospitalized in Caracas Venezuela with covid-19. The girl has cancer. They have exhausted all their resources. We need  donations for our champion Gisbelis and her father PayPal:https://t.co/zDWLJfRrQq
https://t.co/x5deEGhnbA",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,0,16,officialbarnesy,46,Brand Category,Categories within Brand Verticals that narrow down the scope of Brands,781974596752842752,Services,,47,Brand,Brands and Companies,10041046258,PayPal,,,,602576462,,,,,,,,,,,,,,,,,,,257,280,https://t.co/x5deEGhnbA,https://gf.me/u/yjw78n,gf.me/u/yjw78n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-27T22:40:41+00:00,en,everyone,1299114641218568193,False,1299114641218568193,434479769,37,47,0.996,Person,José Rojas,69,85,0.976,Place,Caracas Venezuela,,,,,,,,,,,231,254,https://t.co/zDWLJfRrQq,https://paypal.me/alexleon211,paypal.me/alexleon211,Twitter Web App,"@masonmount_10 A girl and her father José  Rojas are hospitalized in Caracas Venezuela with covid-19. The girl has cancer. They have exhausted all their resources. We need  donations for our champion Gisbelis and her father PayPal:https://t.co/zDWLJfRrQq
https://t.co/x5deEGhnbA",10,Person,Named people in the world like Nelson Mandela,889797387132166144,Mason Mount,,,,,,0,14,masonmount_10,60,Athlete,"An athlete in the world, like Serena Williams or Lionel Messi",889797387132166144,Mason Mount,,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,4319673939,,,,,,,,,,,,,,,,,,,255,278,https://t.co/x5deEGhnbA,https://gf.me/u/yjw78n,gf.me/u/yjw78n,,46,Brand Category,Categories within Brand Verticals that narrow down the scope of Brands,781974596752842752,Services,47,Brand,Brands and Companies,10041046258,PayPal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-27T22:40:02+00:00,en,everyone,1299114478487973888,False,1299114478487973888,434479769,36,46,0.996,Person,José Rojas,68,84,0.976,Place,Caracas Venezuela,,,,,,,,,,,230,253,https://t.co/zDWLJfRrQq,https://paypal.me/alexleon211,paypal.me/alexleon211,Twitter Web App,"@rubey_lcheek A girl and her father José  Rojas are hospitalized in Caracas Venezuela with covid-19. The girl has cancer. They have exhausted all their resources. We need  donations for our champion Gisbelis and her father PayPal:https://t.co/zDWLJfRrQq
https://t.co/x5deEGhnbA",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,0,13,rubey_lcheek,10,Person,Named people in the world like Nelson Mandela,733774338726354944,Ruben Loftus-Cheek,,46,Brand Category,Categories within Brand Verticals that narrow down the scope of Brands,781974596752842752,Services,,,,3241990787,,,,,,,,,,,,,,,,,,,254,277,https://t.co/x5deEGhnbA,https://gf.me/u/yjw78n,gf.me/u/yjw78n,,47,Brand,Brands and Companies,10041046258,PayPal,60,Athlete,"An athlete in the world, like Serena Williams or Lionel Messi",733774338726354944,Ruben Loftus-Cheek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-27T22:39:42+00:00,en,everyone,1299114391749701632,False,1299114391749701632,434479769,33,43,0.996,Person,José Rojas,65,81,0.976,Place,Caracas Venezuela,,,,,,,,,,,227,250,https://t.co/zDWLJfRrQq,https://paypal.me/alexleon211,paypal.me/alexleon211,Twitter Web App,"@CesarAzpi A girl and her father José  Rojas are hospitalized in Caracas Venezuela with covid-19. The girl has cancer. They have exhausted all their resources. We need  donations for our champion Gisbelis and her father PayPal:https://t.co/zDWLJfRrQq
https://t.co/x5deEGhnbA",10,Person,Named people in the world like Nelson Mandela,733773975839334400,Cesar Azpilicueta,,,,,,0,10,CesarAzpi,60,Athlete,"An athlete in the world, like Serena Williams or Lionel Messi",733773975839334400,Cesar Azpilicueta,,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,1114200326,,,,,,,,,,,,,,,,,,,251,274,https://t.co/x5deEGhnbA,https://gf.me/u/yjw78n,gf.me/u/yjw78n,,46,Brand Category,Categories within Brand Verticals that narrow down the scope of Brands,781974596752842752,Services,47,Brand,Brands and Companies,10041046258,PayPal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-27T22:39:25+00:00,en,everyone,1299114323550371840,False,1299114323550371840,434479769,39,49,0.996,Person,José Rojas,71,87,0.976,Place,Caracas Venezuela,,,,,,,,,,,233,256,https://t.co/zDWLJfRrQq,https://paypal.me/alexleon211,paypal.me/alexleon211,Twitter Web App,"@willianborges88 A girl and her father José  Rojas are hospitalized in Caracas Venezuela with covid-19. The girl has cancer. They have exhausted all their resources. We need  donations for our champion Gisbelis and her father PayPal:https://t.co/zDWLJfRrQq
https://t.co/x5deEGhnbA",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,0,16,willianborges88,10,Person,Named people in the world like Nelson Mandela,733774134371475456,Willian ,,46,Brand Category,Categories within Brand Verticals that narrow down the scope of Brands,781974596752842752,Services,,,,309340221,,,,,,,,,,,,,,,,,,,257,280,https://t.co/x5deEGhnbA,https://gf.me/u/yjw78n,gf.me/u/yjw78n,,47,Brand,Brands and Companies,10041046258,PayPal,60,Athlete,"An athlete in the world, like Serena Williams or Lionel Messi",733774134371475456,Willian ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-27T22:38:57+00:00,en,everyone,1299114205493297158,False,1299114205493297158,434479769,35,45,0.996,Person,José Rojas,67,83,0.976,Place,Caracas Venezuela,,,,,,,,,,,229,252,https://t.co/zDWLJfRrQq,https://paypal.me/alexleon211,paypal.me/alexleon211,Twitter Web App,"@GaryJCahill A girl and her father José  Rojas are hospitalized in Caracas Venezuela with covid-19. The girl has cancer. They have exhausted all their resources. We need  donations for our champion Gisbelis and her father PayPal:https://t.co/zDWLJfRrQq
https://t.co/x5deEGhnbA",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,0,12,GaryJCahill,10,Person,Named people in the world like Nelson Mandela,733774825714417664,Gary Cahill,,46,Brand Category,Categories within Brand Verticals that narrow down the scope of Brands,781974596752842752,Services,,,,1653237805,,,,,,,,,,,,,,,,,,,253,276,https://t.co/x5deEGhnbA,https://gf.me/u/yjw78n,gf.me/u/yjw78n,,47,Brand,Brands and Companies,10041046258,PayPal,60,Athlete,"An athlete in the world, like Serena Williams or Lionel Messi",733774825714417664,Gary Cahill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-27T22:28:33+00:00,en,everyone,1299111585949143040,False,1299111585949143040,434479769,39,49,0.996,Person,José Rojas,71,87,0.976,Place,Caracas Venezuela,,,,,,,,,,,233,256,https://t.co/zDWLJfRrQq,https://paypal.me/alexleon211,paypal.me/alexleon211,Twitter Web App,"@thibautcourtois A girl and her father José  Rojas are hospitalized in Caracas Venezuela with covid-19. The girl has cancer. They have exhausted all their resources. We need  donations for our champion Gisbelis and her father PayPal:https://t.co/zDWLJfRrQq
https://t.co/x5deEGhnbA",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,0,16,thibautcourtois,10,Person,Named people in the world like Nelson Mandela,733773997557456896,Thibaut Courtois,,46,Brand Category,Categories within Brand Verticals that narrow down the scope of Brands,781974596752842752,Services,,,,71308607,,,,,,,,,,,,,,,,,,,257,280,https://t.co/x5deEGhnbA,https://gf.me/u/yjw78n,gf.me/u/yjw78n,,47,Brand,Brands and Companies,10041046258,PayPal,60,Athlete,"An athlete in the world, like Serena Williams or Lionel Messi",733773997557456896,Thibaut Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-27T22:28:06+00:00,en,everyone,1299111473638187011,False,1299111473638187011,434479769,35,45,0.996,Person,José Rojas,67,83,0.976,Place,Caracas Venezuela,,,,,,,,,,,230,253,https://t.co/zDWLJfRrQq,https://paypal.me/alexleon211,paypal.me/alexleon211,Twitter Web App,"@DeBruyneKev A girl and her father José  Rojas are hospitalized in Caracas Venezuela  with covid-19. The girl has cancer. They have exhausted all their resources. We need  donations for our champion Gisbelis and her father PayPal:https://t.co/zDWLJfRrQq
https://t.co/x5deEGhnbA",10,Person,Named people in the world like Nelson Mandela,733773989353422849,Kevin De Bruyne,,,,,,0,12,DeBruyneKev,11,Sport,"Types of sports, like soccer and basketball",733756536430809088,Soccer,,60,Athlete,"An athlete in the world, like Serena Williams or Lionel Messi",733773989353422849,Kevin De Bruyne,,,,728592182,,,,,,,,,,,,,,,,,,,254,277,https://t.co/x5deEGhnbA,https://gf.me/u/yjw78n,gf.me/u/yjw78n,,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,46,Brand Category,Categories within Brand Verticals that narrow down the scope of Brands,781974596752842752,Services,47,Brand,Brands and Companies,10041046258,PayPal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-27T22:27:29+00:00,en,everyone,1299111318495125504,False,1299111318495125504,434479769,37,47,0.996,Person,José Rojas,69,86,0.976,Place,Caracas Venezuela,,,,,,,,,,,232,255,https://t.co/zDWLJfRrQq,https://paypal.me/alexleon211,paypal.me/alexleon211,Twitter Web App,"@gabrieljesus9 A girl and her father José  Rojas are hospitalized in Caracas  Venezuela with covid-19. The girl has cancer. They have exhausted all their resources. We need  donations for our champion Gisbelis and her father PayPal:https://t.co/zDWLJfRrQq
https://t.co/x5deEGhnbA",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,0,14,gabrieljesus9,46,Brand Category,Categories within Brand Verticals that narrow down the scope of Brands,781974596752842752,Services,,47,Brand,Brands and Companies,10041046258,PayPal,,,,825670395714007041,,,,,,,,,,,,,,,,,,,256,279,https://t.co/x5deEGhnbA,https://gf.me/u/yjw78n,gf.me/u/yjw78n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-27T22:27:08+00:00,en,everyone,1299111229194219522,False,1299111229194219522,434479769,35,45,0.996,Person,José Rojas,67,83,0.976,Place,Caracas Venezuela,,,,,,,,,,,230,253,https://t.co/zDWLJfRrQq,https://paypal.me/alexleon211,paypal.me/alexleon211,Twitter Web App,"@fernandinho A girl and her father José  Rojas are hospitalized in Caracas Venezuela  with covid-19. The girl has cancer. They have exhausted all their resources. We need  donations for our champion Gisbelis and her father PayPal:https://t.co/zDWLJfRrQq
https://t.co/x5deEGhnbA",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,,,,,,0,12,fernandinho,10,Person,Named people in the world like Nelson Mandela,733774117128699905,Fernandinho,,46,Brand Category,Categories within Brand Verticals that narrow down the scope of Brands,781974596752842752,Services,,,,307807956,,,,,,,,,,,,,,,,,,,254,277,https://t.co/x5deEGhnbA,https://gf.me/u/yjw78n,gf.me/u/yjw78n,,47,Brand,Brands and Companies,10041046258,PayPal,60,Athlete,"An athlete in the world, like Serena Williams or Lionel Messi",733774117128699905,Fernandinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,2020-08-27T22:26:44+00:00,en,everyone,1299111128757407747,False,1299111128757407747,434479769,29,39,0.996,Person,José Rojas,61,78,0.976,Place,Caracas Venezuela,,,,,,,,,,,225,248,https://t.co/zDWLJfRrQq,https://paypal.me/alexleon211,paypal.me/alexleon211,Twitter Web App,"@21LVA A girl and her father José  Rojas are hospitalized in Caracas  Venezuela  with covid-19. The girl has cancer. They have exhausted all their resources. We need  donations for our champion Gisbelis and her father PayPal:https://t.co/zDWLJfRrQq
https://t.co/x5deEGhnbA",10,Person,Named people in the world like Nelson Mandela,733774489293459457,David Silva,,,,,,0,6,21LVA,11,Sport,"Types of sports, like soccer and basketball",733756536430809088,Soccer,,60,Athlete,"An athlete in the world, like Serena Williams or Lionel Messi",733774489293459457,David Silva,,,,543533194,,,,,,,,,,,,,,,,,,,249,272,https://t.co/x5deEGhnbA,https://gf.me/u/yjw78n,gf.me/u/yjw78n,,123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,46,Brand Category,Categories within Brand Verticals that narrow down the scope of Brands,781974596752842752,Services,47,Brand,Brands and Companies,10041046258,PayPal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,0,11,0,2020-08-27T16:56:01+00:00,es,everyone,1299027903703846914,False,1299027903703846914,147589125,20,34,0.4885,Person,Sr. Elio Lucena,,,,,,,,,,,,,,,,241,264,https://t.co/XPrxMthbGK,https://bit.ly/34ynp4o,bit.ly/34ynp4o,SocialGest,"#ServicioPúblico El Sr. Elio Lucena necesita con carácter de urgencia ser recluido en un centro de salud, luego de que fuera diagnosticado con covid-19, y necesita estar en cuidados intensivos por su gravedad y cuadro médico. Para colaborar https://t.co/XPrxMthbGK",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,0,16,ServicioPúblico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0,1,0,2020-08-27T13:56:01+00:00,es,everyone,1298982605149204480,False,1298982605149204480,147589125,20,34,0.4885,Person,Sr. Elio Lucena,,,,,,,,,,,,,,,,241,264,https://t.co/XPrxMsZAia,https://bit.ly/34ynp4o,bit.ly/34ynp4o,SocialGest,"#ServicioPúblico El Sr. Elio Lucena necesita con carácter de urgencia ser recluido en un centro de salud, luego de que fuera diagnosticado con covid-19, y necesita estar en cuidados intensivos por su gravedad y cuadro médico. Para colaborar https://t.co/XPrxMsZAia",123,Ongoing News Story,Ongoing News Stories like 'Brexit',1220701888179359745,COVID-19,0,16,ServicioPúblico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
